가격,거래 유형,건축물 용도,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
"14억 5,000",매매,공동주택,90.42㎡/71.88㎡(전용률79%),20만원,-,-/-,개별난방/도시가스,2453428098,임대인 실거주중 수리완료된 컨디션 깔끔한 로얄층 급매,3/2개,남서향(거실 기준),없음,,즉시입주 협의가능,"반포훼밀리(101,102동) 102동",서울시 서초구 반포동 713-1,99대(세대당 1.3대),8세대,7/10층,계단식
"14억 5,000",매매,공동주택,90.42㎡/71.88㎡(전용률79%),20만원,-,-/-,개별난방/도시가스,2454485426,28 올수리된 집 주인거주 빠른 입주 가능,3/2개,남서향(거실 기준),-,,즉시입주 협의가능,"반포훼밀리(101,102동) 102동",서울시 서초구 반포동 713-1,99대(세대당 1.3대),8세대,고/10층,계단식
"13억 5,000",매매,공동주택,90.42㎡/71.88㎡(전용률79%),25만원,-,-/-,개별난방/도시가스,2454932771,27 특올수리 컨디션굿 경부고속도로 호재 입지굿,3/2개,남향(거실 기준),-,,즉시입주 협의가능,"반포훼밀리(101,102동) 102동",서울시 서초구 반포동 713-1,99대(세대당 1.30대),8세대,중/10층,-
19억,매매,공동주택,126.39㎡/108.5㎡(전용률86%),20만원,-,-/-,개별난방/도시가스,2454793521,38 급 주인직접 확실진행 깔끔하게 관리된집,4/2개,남서향(거실 기준),없음,,즉시입주,"반포훼밀리(101,102동) 101동",서울시 서초구 반포동 713-1,99대(세대당 1.3대),24세대,고/12층,계단식
"13억 5,000",매매,공동주택,90.42㎡/71.88㎡(전용률79%),15만원,-,-/-,개별난방/도시가스,2455268666,실입주가능 주인직접 의뢰한 매물입니다,3/2개,남서향(거실 기준),-,,즉시입주,"반포훼밀리(101,102동) 102동",서울시 서초구 반포동 713-1,99대(세대당 1.3대),8세대,고/10층,계단식
"13억 5,000",매매,공동주택,90.42㎡/71.88㎡(전용률79%),15만원,정액관리비,-/-,개별난방/도시가스,2453527168,초초급매.주인거주.내부 컨디션 깔끔.로얄층.,3/2개,서향(거실 기준),없음,,즉시입주 협의가능,"반포훼밀리(101,102동) 102동",서울시 서초구 반포동 713-1,99대(세대당 1.3대),8세대,7/10층,계단식
19억,매매,공동주택,126.39㎡/108.5㎡(전용률86%),15만원,정액관리비,-/-,개별난방/도시가스,2454563445,-,4/2개,남서향(거실 기준),-,,즉시입주 협의가능,"반포훼밀리(101,102동) 101동",서울시 서초구 반포동 713-1,76대(세대당 1대),24세대,고/12층,계단식
"40억 5,000",매매,공동주택,111.8㎡/84.12㎡(전용률75%),30만원,-,-/-,지역난방/열병합,2458547731,34.확실한자산가치.갭투자.,3/2개,북동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/34층,계단식
39억,매매,공동주택,111.8㎡/84.12㎡(전용률75%),34만원,-,-/-,지역난방/열병합,2458026780,"34 르엘2차 판상형 트리플역세권 실거주,갭투자 모두가능",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/34층,계단식
40억,매매,공동주택,111.8㎡/84.12㎡(전용률75%),35만원,-,16억/-,지역난방/열병합,2457738315,-,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/34층,계단식
42억,매매,공동주택,111.8㎡/84.12㎡(전용률75%),26만원,정액관리비,-/-,지역난방/열병합,2457652410,"34, 신축, 착한급매, 주인거주,  구조좋은집,해잘드는집,협의",3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/34층,계단식
7억/400,월세,공동주택,111.8㎡/84.12㎡(전용률75%),30만원,-,-,지역난방/열병합,2458373099,주인실제매물 35 신규매물 풀옵션 전망라인 최고뷰 전세금대출됨 융무,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/34층,계단식
40억,매매,공동주택,111.8㎡/84.12㎡(전용률75%),35만원,-,-/-,지역난방/열병합,2457001063,33 풀옵션 조용한 단지 초등학교 초근접 갭투가능.,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,고/34층,계단식
3억/680,월세,공동주택,132.36㎡/100.96㎡(전용률76%),40만원,-,-,지역난방/열병합,2456872841,40 로얄동 거실정원뷰,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_102/hscp_img_1590568508556Vdbtw_JPEG/photoinfra_1590568508148.jpg,즉시입주,반포르엘2차 202동,서울시 서초구 잠원동 164,529대(세대당 1.88대),56세대,저/30층,계단식
6억/440,월세,공동주택,111.8㎡/84.12㎡(전용률75%),30만원,-,-,지역난방/열병합,2458596138,34형 슈퍼A급 풀옵션,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,고/34층,계단식
47억,매매,공동주택,132.36㎡/100.96㎡(전용률76%),40만원,-,-/-,지역난방/열병합,2458548779,신축  살기좋은위치  한강인접,4/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_102/hscp_img_1590568508556Vdbtw_JPEG/photoinfra_1590568508148.jpg,즉시입주,반포르엘2차 202동,서울시 서초구 잠원동 164,529대(세대당 1.88대),56세대,저/30층,계단식
42억,매매,공동주택,132.36㎡/100.96㎡(전용률76%),40만원,-,-/-,지역난방/열병합,2458205972,40 풀옵션 트리플역세권 반원초 경원중 청담고이전,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_102/hscp_img_1590568508556Vdbtw_JPEG/photoinfra_1590568508148.jpg,즉시입주,반포르엘2차 202동,서울시 서초구 잠원동 164,529대(세대당 1.88대),56세대,중/30층,계단식
42억,매매,공동주택,111.8㎡/84.12㎡(전용률75%),40만원,-,-/-,지역난방/열병합,2458246443,-,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/34층,계단식
"12억 4,000",전세,공동주택,73.52㎡/54.98㎡(전용률75%),30만원,정액관리비,-,지역난방/열병합,2458273175,신축2년차 내부풀옵션 로얄타입 전세매물 입주협의,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_78/hscp_img_1590568424365l9Lnc_JPEG/photoinfra_1590568424062.jpg,즉시입주,반포르엘2차 203동,서울시 서초구 잠원동 164,529대(세대당 1.89대),13세대,고/34층,계단식
7억/400,월세,공동주택,111.8㎡/84.12㎡(전용률75%),35만원,-,-,지역난방/열병합,2457938677,33  최고위치 교통 접근성굿 교육 생활인프라 최상,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,고/34층,계단식
51억,매매,공동주택,132.36㎡/100.96㎡(전용률76%),40만원,정액관리비,-/-,지역난방/열병합,2456135988,-,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_102/hscp_img_1590568508556Vdbtw_JPEG/photoinfra_1590568508148.jpg,즉시입주,반포르엘2차 202동,서울시 서초구 잠원동 164,529대(세대당 1.8대),56세대,고/30층,-
39억,매매,공동주택,111.8㎡/84.12㎡(전용률75%),32만원,-,-/-,지역난방/열병합,2457663308,ONE34 O입주가능한집 O신축풀옵션 O반원초청담고,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,고/34층,-
16억,전세,공동주택,111.8㎡/84.12㎡(전용률75%),37만원,정액관리비,-,지역난방/열병합,2457878772,"풀옵션,무융자,관리잘 된 집",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주 협의가능,반포르엘2차 202동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,중/30층,계단식
7억/400,월세,공동주택,111.8㎡/84.12㎡(전용률75%),50만원,-,-,지역난방/열병합,2457766421,반원초 바로앞. 조용한 단지 . 교통편리,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20200527_60/hscp_img_1590568465458m8xDK_JPEG/photoinfra_1590568465210.jpg,즉시입주,반포르엘2차 201동,서울시 서초구 잠원동 164,529대(세대당 1.88대),131세대,고/34층,계단식
23억,전세,공동주택,135.01㎡/98.87㎡(전용률73%),40만원,-,-,지역난방/열병합,2458608523,주인거주 입주일정 협의가능. 타워형 넓직한 구조. 전체에어컨 설치.,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_126/hscp_img_1547716857229RaSng_JPEG/photoinfra_1547716857024.jpg,즉시입주,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.59대),68세대,10/35층,계단식
42억,매매,공동주택,115.73㎡/84.98㎡(전용률73%),35만원,-,-/-,지역난방/열병합,2458490450,35. 입지최고 풀옵션 최고급 자재 트리플역세권 최상의 인프라,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_281/hscp_img_15477168151108aUmP_JPEG/photoinfra_1547716814922.jpg,즉시입주 협의가능,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),186세대,21/35층,계단식
50억,매매,공동주택,133.77㎡/98.99㎡(전용률74%),40만원,-,-/-,지역난방/열병합,2458605287,41 입주가능 탁트인뷰 고속터미널역초역세권 입지최고,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_128/hscp_img_1547716882375CoBJc_JPEG/photoinfra_1547716882090.jpg,즉시입주 협의가능,반포센트럴자이 106동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),66세대,32/34층,계단식
33억,전세,공동주택,155.11㎡/114.96㎡(전용률74%),51만원,-,-,지역난방/열병합,2458586175,"47, 주인직접, 판상형, 풀옵션",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_226/hscp_img_1547716763360MUrqr_JPEG/photoinfra_1547716763142.jpg,즉시입주 협의가능,반포센트럴자이 107동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),91세대,13/35층,계단식
47억,매매,공동주택,135.01㎡/98.87㎡(전용률73%),"55만 5,000원",-,-/-,지역난방/열병합,2458484437,41.  한강뷰 풀옵션 입주가능 로얄동 트리플역세권,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_126/hscp_img_1547716857229RaSng_JPEG/photoinfra_1547716857024.jpg,2024년 6월 6일 협의가능,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),68세대,32/35층,계단식
33억,전세,공동주택,155.11㎡/114.96㎡(전용률74%),45만원,-,-,지역난방/열병합,2458490695,47. 최고입지. 확 트인 뷰. 로얄동. 379호선의 편리함. 명품학,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_226/hscp_img_1547716763360MUrqr_JPEG/photoinfra_1547716763142.jpg,즉시입주,반포센트럴자이 107동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),91세대,13/35층,계단식
63억,매매,공동주택,135.01㎡/98.87㎡(전용률73%),40만원,-,-/-,지역난방/열병합,2458455681,40 강추 뻥뷰 한강뷰 씨티뷰 트리플 역세권 전망 뜨인집,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20190117_126/hscp_img_1547716857229RaSng_JPEG/photoinfra_1547716857024.jpg,2024년 09월 중순 협의가능,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),68세대,32/35층,계단식
50억,매매,공동주택,133.77㎡/98.99㎡(전용률74%),"40만 1,500원",정액관리비,-/-,지역난방/열병합,2458499387,40 강추 뻥뷰 트리플 역세권 전망 뜨인집 판상형.,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20190117_128/hscp_img_1547716882375CoBJc_JPEG/photoinfra_1547716882090.jpg,즉시입주 협의가능,반포센트럴자이 106동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),66세대,32/34층,계단식
33억,전세,공동주택,155.11㎡/114.96㎡(전용률74%),47만원,-,-,지역난방/열병합,2458549746,"46A, 입주협의O, 풀옵션O, 뷰좋아요",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_226/hscp_img_1547716763360MUrqr_JPEG/photoinfra_1547716763142.jpg,즉시입주 협의가능,반포센트럴자이 107동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),91세대,13/35층,계단식
33억,전세,공동주택,155.11㎡/114.96㎡(전용률74%),48만원,-,-,지역난방/열병합,2458493566,47 판상형 중저층으로 햇살 가득 들어오는 이쁜 조경뷰 입주협의 가능,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_226/hscp_img_1547716763360MUrqr_JPEG/photoinfra_1547716763142.jpg,즉시입주 협의가능,반포센트럴자이 107동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),91세대,13/35층,계단식
33억,전세,공동주택,155.11㎡/114.96㎡(전용률74%),37만원,정액관리비,-,지역난방/열병합,2458268511,47 V  신축 관리잘된집 V 맞춤입주 V  적극협의해드려요 V,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_226/hscp_img_1547716763360MUrqr_JPEG/photoinfra_1547716763142.jpg,2025년 12월 하순 협의가능,반포센트럴자이 107동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),91세대,13/35층,계단식
63억,매매,공동주택,135.01㎡/98.87㎡(전용률73%),35만원,정액관리비,-/-,지역난방/열병합,2458269086,40 신축3년차 관리잘된집 맞춤입주 적극협의해드려요,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_126/hscp_img_1547716857229RaSng_JPEG/photoinfra_1547716857024.jpg,즉시입주 협의가능,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),68세대,32/35층,계단식
63억,매매,공동주택,135.01㎡/98.87㎡(전용률73%),"43만 2,000원",-,-/-,지역난방/열병합,2458277719,"40, 고층한강뷰, 입주가능, 풀옵션, 적극조정가",4/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_126/hscp_img_1547716857229RaSng_JPEG/photoinfra_1547716857024.jpg,즉시입주 협의가능,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),68세대,32/35층,계단식
33억,전세,공동주택,155.11㎡/114.96㎡(전용률74%),"50만 2,000원",-,-,지역난방/열병합,2458279098,"46, 탁트인뷰, 풀옵션, 입주일협의, 적극조정가",4/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_226/hscp_img_1547716763360MUrqr_JPEG/photoinfra_1547716763142.jpg,즉시입주,반포센트럴자이 107동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),91세대,13/35층,계단식
50억,매매,공동주택,133.77㎡/98.99㎡(전용률74%),41만원,-,-/-,지역난방/열병합,2458284141,41 주인직접 판상형 풀옵션 트리플 역세권 입주협의가능,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_128/hscp_img_1547716882375CoBJc_JPEG/photoinfra_1547716882090.jpg,즉시입주,반포센트럴자이 106동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),66세대,32/34층,계단식
42억,매매,공동주택,115.73㎡/84.98㎡(전용률73%),40만원,-,-/-,지역난방/열병합,2458288437,35 갭투자추천하는집 입주협의가능 깔끔함 전망좋은집 트리플역세권,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20190117_281/hscp_img_15477168151108aUmP_JPEG/photoinfra_1547716814922.jpg,즉시입주 협의가능,반포센트럴자이 105동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),186세대,21/35층,계단식
50억,매매,공동주택,133.77㎡/98.99㎡(전용률74%),"43만 2,000원",-,-/-,지역난방/열병합,2458287252,"40, 트인뷰, 입주일협의, 풀옵션, 적극조정가",4/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20190117_128/hscp_img_1547716882375CoBJc_JPEG/photoinfra_1547716882090.jpg,즉시입주 협의가능,반포센트럴자이 106동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),66세대,32/34층,계단식
50억,매매,공동주택,133.77㎡/98.99㎡(전용률74%),35만원,정액관리비,-/-,지역난방/열병합,2458269690,41 판상형 신축3년차 관리잘된집 맞춤입주 적극협의해드려요,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20190117_128/hscp_img_1547716882375CoBJc_JPEG/photoinfra_1547716882090.jpg,즉시입주 협의가능,반포센트럴자이 106동,서울시 서초구 잠원동 162,1202대(세대당 1.58대),66세대,32/34층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),47만원,-,-/-,지역난방/열병합,2458500947,47. 신축. 풀옵션. 로얄호실. 전세가득안고. 조정가. 강추,4/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,2026년 9월 15일 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),57만원,-,-/-,지역난방/열병합,2458616917,47 고층 막힘없는 뷰 풀옵션 판상형 주인의뢰,4/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),53만원,-,-/-,지역난방/열병합,2458376939,47 추천 고층한강뷰 컨디션최상 주거만족도최상 명품학군,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),45만원,-,-/-,지역난방/열병합,2458496954,"46. 초역세권, 아름다운 고층 한강뷰, 로얄동, 갭투 가능, 명문 학군",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),50만원,-,-/-,지역난방/열병합,2458243711,47 한강뷰 남향 로얄층 갭투추천드려요,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,2026년 9월 15일,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,-
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),60만원,-,-/-,지역난방/열병합,2458238845,47 갭투가능 초고층 한강뷰 트인 전망 기운 좋은 남향집 매매 강추,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
56억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),"60만 1,000원",-,-/-,지역난방/열병합,2458273494,"47, 주인직접, 풀옵션, 세안고, 적극조정가",4/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,18/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),45만원,-,-/-,지역난방/열병합,2458277505,47 풀옵션 역세권 입주협의가능 뻥뷰 전망보장,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
56억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),"26만 9,500원",정액관리비,-/-,지역난방/열병합,2458278050,47 풀옵션 역세권 입주협의가능 전망좋은 집,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,18/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),"60만 1,000원",-,-/-,지역난방/열병합,2458274617,"47, S급 갭투매물, 풀옵션, 세안고, 적극조정가",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),45만원,-,-/-,지역난방/열병합,2458237151,47 추천매매  풀옵션 최고입지 전세안고,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,2024년 10월 초순,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
56억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),45만원,-,-/-,지역난방/열병합,2458149645,47추천 풀옵션 세안고 입지최고,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,2026년 03월 하순,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,18/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),45만원,정액관리비,-/-,지역난방/열병합,2458141238,46  전망좋은라인 고층확트인뷰 세안고갭투자,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,2026년 03월 중순 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
53억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),53만원,-,-/-,지역난방/열병합,2458020342,트리플 역세권 새아파트  풀옵션,4/2개,남동향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,18/35층,계단식
56억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),40만원,-,-/-,지역난방/열병합,2458074521,"47, 로얄동 로얄라인, 최고를 누리세요.",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,18/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),58만원,-,-/-,지역난방/열병합,2457895290,"47 주인 직접, 트리플 역세권, 전망굿",4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
56억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),51만원,정액관리비,-/-,지역난방/열병합,2457789894,47트리플역세권 학군 좋고 따스한집,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,18/35층,계단식
58억,매매,공동주택,156.21㎡/121.6㎡(전용률78%),55만원,-,-/-,지역난방/열병합,2457791090,47 초고층 트인 전망 기운 좋은 남향집 매매 강추,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220512_57/hscp_img_1652324085854yMjgP_JPEG/photoinfra_1652324085648.jpg,즉시입주 협의가능,반포르엘 105동,서울시 서초구 잠원동 163,1057대(세대당 1.77대),96세대,30/35층,계단식
39억,매매,공동주택,116.11㎡/84.98㎡(전용률73%),30만원,-,-/-,지역난방/열병합,2458490001,35 주인직접O 확출O 풀옵션O 초중품아,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120327_122/hscp_img_1332827297411kR6Ed_JPEG/GW70765_1332827296261.jpg,즉시입주,반포자이 143동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),209세대,22/26층,계단식
70억,매매,공동주택,264.8㎡/216.49㎡(전용률82%),70만원,-,-/-,지역난방/열병합,2458475749,"80 매매. 자이대형 ,올수리된 특 매물, 입주협의",4/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120327_67/hscp_img_1332827439921EHE6h_JPEG/GW70765_1332827438676.jpg,즉시입주 협의가능,반포자이 117동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),162세대,16/28층,계단식
55억,매매,공동주택,165.52㎡/132.43㎡(전용률80%),40만원,-,-/-,지역난방/열병합,2458498792,50 최고급인테리어O 풀옵션O 아늑한정원뷰O 갭투추천,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120327_262/hscp_img_13328273611918Jx0W_JPEG/GW70765_1332827359900.jpg,즉시입주,반포자이 102동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),224세대,1/29층,계단식
